visitor_id,date,bank,channel,city,device,visited,lead,customer,product,revenue
V018458,2026-02-08 01:00:00,NIC Asia Bank,Referral,Nepalgunj,Mobile,1,0,0,No Product,0
V018459,2026-02-08 02:00:00,Machhapuchhre Bank,Facebook Ads,Butwal,Desktop,1,0,0,No Product,0
V018460,2026-02-08 03:00:00,Machhapuchhre Bank,Email Campaign,Pokhara,Tablet,1,1,0,No Product,0
V018461,2026-02-08 04:00:00,Sanima Bank,Email Campaign,Kathmandu,Desktop,1,0,0,No Product,0
V018462,2026-02-08 05:00:00,Global IME Bank,Google Search,Bharatpur,Desktop,1,0,0,No Product,0
V018463,2026-02-08 06:00:00,NMB Bank,Google Search,Biratnagar,Desktop,1,1,0,No Product,0
V018464,2026-02-08 07:00:00,NIC Asia Bank,Referral,Bharatpur,Desktop,1,0,0,No Product,0
V018465,2026-02-08 08:00:00,Global IME Bank,Organic Search,Nepalgunj,Mobile,1,0,0,No Product,0
V018466,2026-02-08 09:00:00,Sanima Bank,Organic Search,Pokhara,Mobile,1,0,0,No Product,0
V018467,2026-02-08 10:00:00,Everest Bank,Facebook Ads,Lalitpur,Tablet,1,1,0,No Product,0
V018468,2026-02-08 11:00:00,Global IME Bank,Email Campaign,Nepalgunj,Tablet,1,0,0,No Product,0
V018469,2026-02-08 12:00:00,Sanima Bank,Referral,Biratnagar,Mobile,1,0,0,No Product,0
V018470,2026-02-08 13:00:00,NMB Bank,Organic Search,Nepalgunj,Tablet,1,0,0,No Product,0
V018471,2026-02-08 14:00:00,Everest Bank,Google Search,Nepalgunj,Mobile,1,0,0,No Product,0
V018472,2026-02-08 15:00:00,Machhapuchhre Bank,Referral,Nepalgunj,Desktop,1,0,0,No Product,0
V018473,2026-02-08 16:00:00,Sanima Bank,Facebook Ads,Nepalgunj,Desktop,1,0,0,No Product,0
V018474,2026-02-08 17:00:00,Machhapuchhre Bank,Referral,Kathmandu,Mobile,1,1,0,No Product,0
V018475,2026-02-08 18:00:00,Everest Bank,Organic Search,Kathmandu,Tablet,1,1,0,No Product,0
V018476,2026-02-08 19:00:00,Sanima Bank,Facebook Ads,Kathmandu,Tablet,1,0,0,No Product,0
V018477,2026-02-08 20:00:00,Sanima Bank,Google Search,Nepalgunj,Mobile,1,0,0,No Product,0
V018478,2026-02-08 21:00:00,Everest Bank,Google Search,Kathmandu,Mobile,1,1,0,No Product,0
V018479,2026-02-08 22:00:00,NMB Bank,Organic Search,Pokhara,Desktop,1,0,0,No Product,0
V018480,2026-02-08 23:00:00,Sanima Bank,Facebook Ads,Bharatpur,Tablet,1,1,0,No Product,0
V018481,2026-02-09 00:00:00,Everest Bank,Google Search,Nepalgunj,Desktop,1,0,0,No Product,0
V018482,2026-02-09 01:00:00,Global IME Bank,Facebook Ads,Lalitpur,Mobile,1,0,0,No Product,0
V018483,2026-02-09 02:00:00,Machhapuchhre Bank,Referral,Biratnagar,Tablet,1,1,0,No Product,0
V018484,2026-02-09 03:00:00,Sanima Bank,Email Campaign,Biratnagar,Desktop,1,1,0,No Product,0
V018485,2026-02-09 04:00:00,Global IME Bank,Email Campaign,Nepalgunj,Tablet,1,1,1,Loan,613678
V018486,2026-02-09 05:00:00,Sanima Bank,Email Campaign,Lalitpur,Tablet,1,0,0,No Product,0
V018487,2026-02-09 06:00:00,NMB Bank,Google Search,Lalitpur,Mobile,1,1,1,Fixed Deposit,149452
V018488,2026-02-09 07:00:00,Everest Bank,Organic Search,Pokhara,Desktop,1,1,0,No Product,0
V018489,2026-02-09 08:00:00,Sanima Bank,Email Campaign,Pokhara,Mobile,1,0,0,No Product,0
V018490,2026-02-09 09:00:00,Everest Bank,Organic Search,Butwal,Desktop,1,0,0,No Product,0
V018491,2026-02-09 10:00:00,NIC Asia Bank,Email Campaign,Pokhara,Mobile,1,1,0,No Product,0
V018492,2026-02-09 11:00:00,Sanima Bank,Referral,Kathmandu,Mobile,1,0,0,No Product,0
V018493,2026-02-09 12:00:00,NMB Bank,Email Campaign,Nepalgunj,Mobile,1,0,0,No Product,0
V018494,2026-02-09 13:00:00,NMB Bank,Organic Search,Bharatpur,Desktop,1,0,0,No Product,0
V018495,2026-02-09 14:00:00,Global IME Bank,Google Search,Lalitpur,Mobile,1,1,0,No Product,0
V018496,2026-02-09 15:00:00,NMB Bank,Referral,Pokhara,Tablet,1,1,0,No Product,0
V018497,2026-02-09 16:00:00,Everest Bank,Organic Search,Bharatpur,Mobile,1,1,0,No Product,0
V018498,2026-02-09 17:00:00,NIC Asia Bank,Facebook Ads,Kathmandu,Tablet,1,0,0,No Product,0
V018499,2026-02-09 18:00:00,NMB Bank,Email Campaign,Pokhara,Desktop,1,0,0,No Product,0
V018500,2026-02-09 19:00:00,Sanima Bank,Referral,Pokhara,Tablet,1,0,0,No Product,0
V018501,2026-02-09 20:00:00,NMB Bank,Google Search,Bharatpur,Tablet,1,1,0,No Product,0
V018502,2026-02-09 21:00:00,NIC Asia Bank,Facebook Ads,Biratnagar,Tablet,1,1,1,Credit Card,4608
V018503,2026-02-09 22:00:00,Everest Bank,Email Campaign,Nepalgunj,Tablet,1,0,0,No Product,0
V018504,2026-02-09 23:00:00,Sanima Bank,Referral,Biratnagar,Tablet,1,1,0,No Product,0
V018505,2026-02-10 00:00:00,Global IME Bank,Organic Search,Kathmandu,Desktop,1,0,0,No Product,0
V018506,2026-02-10 01:00:00,Global IME Bank,Email Campaign,Pokhara,Desktop,1,1,1,Credit Card,4068
V018507,2026-02-10 02:00:00,Global IME Bank,Referral,Bharatpur,Desktop,1,0,0,No Product,0
V018508,2026-02-10 03:00:00,Sanima Bank,Email Campaign,Kathmandu,Desktop,1,1,0,No Product,0
V018509,2026-02-10 04:00:00,Global IME Bank,Referral,Pokhara,Desktop,1,1,0,No Product,0
V018510,2026-02-10 05:00:00,NMB Bank,Organic Search,Biratnagar,Desktop,1,0,0,No Product,0
V018511,2026-02-10 06:00:00,Sanima Bank,Email Campaign,Pokhara,Mobile,1,1,0,No Product,0
V018512,2026-02-10 07:00:00,Sanima Bank,Referral,Lalitpur,Tablet,1,0,0,No Product,0
V018513,2026-02-10 08:00:00,Sanima Bank,Facebook Ads,Butwal,Desktop,1,1,1,Credit Card,4827
V018514,2026-02-10 09:00:00,Machhapuchhre Bank,Google Search,Kathmandu,Mobile,1,0,0,No Product,0
V018515,2026-02-10 10:00:00,Everest Bank,Referral,Bharatpur,Desktop,1,1,1,Savings Account,2544
V018516,2026-02-10 11:00:00,Machhapuchhre Bank,Referral,Lalitpur,Desktop,1,0,0,No Product,0
V018517,2026-02-10 12:00:00,Machhapuchhre Bank,Referral,Pokhara,Mobile,1,1,0,No Product,0
V018518,2026-02-10 13:00:00,Machhapuchhre Bank,Email Campaign,Bharatpur,Desktop,1,1,0,No Product,0
V018519,2026-02-10 14:00:00,Everest Bank,Google Search,Lalitpur,Tablet,1,0,0,No Product,0
V018520,2026-02-10 15:00:00,Machhapuchhre Bank,Email Campaign,Lalitpur,Tablet,1,1,0,No Product,0
V018521,2026-02-10 16:00:00,Global IME Bank,Referral,Biratnagar,Mobile,1,1,0,No Product,0
V018522,2026-02-10 17:00:00,Sanima Bank,Referral,Biratnagar,Desktop,1,0,0,No Product,0
V018523,2026-02-10 18:00:00,Sanima Bank,Google Search,Butwal,Tablet,1,1,0,No Product,0
V018524,2026-02-10 19:00:00,NMB Bank,Facebook Ads,Biratnagar,Mobile,1,0,0,No Product,0
V018525,2026-02-10 20:00:00,NIC Asia Bank,Email Campaign,Lalitpur,Tablet,1,1,0,No Product,0
V018526,2026-02-10 21:00:00,Global IME Bank,Facebook Ads,Kathmandu,Mobile,1,0,0,No Product,0
V018527,2026-02-10 22:00:00,Everest Bank,Referral,Butwal,Mobile,1,1,1,Fixed Deposit,180293
V018528,2026-02-10 23:00:00,NIC Asia Bank,Referral,Butwal,Tablet,1,0,0,No Product,0
V018529,2026-02-11 00:00:00,Sanima Bank,Organic Search,Pokhara,Desktop,1,1,1,Savings Account,1503
V018530,2026-02-11 01:00:00,Machhapuchhre Bank,Organic Search,Pokhara,Mobile,1,0,0,No Product,0
V018531,2026-02-11 02:00:00,NMB Bank,Facebook Ads,Kathmandu,Tablet,1,0,0,No Product,0
V018532,2026-02-11 03:00:00,NMB Bank,Organic Search,Bharatpur,Tablet,1,0,0,No Product,0
V018533,2026-02-11 04:00:00,Sanima Bank,Google Search,Biratnagar,Tablet,1,0,0,No Product,0
V018534,2026-02-11 05:00:00,Global IME Bank,Facebook Ads,Biratnagar,Mobile,1,0,0,No Product,0
V018535,2026-02-11 06:00:00,NIC Asia Bank,Organic Search,Kathmandu,Desktop,1,0,0,No Product,0
V018536,2026-02-11 07:00:00,NMB Bank,Organic Search,Butwal,Tablet,1,0,0,No Product,0
V018537,2026-02-11 08:00:00,Sanima Bank,Google Search,Pokhara,Tablet,1,0,0,No Product,0
V018538,2026-02-11 09:00:00,Global IME Bank,Google Search,Kathmandu,Mobile,1,1,0,No Product,0
V018539,2026-02-11 10:00:00,Sanima Bank,Facebook Ads,Pokhara,Desktop,1,0,0,No Product,0
V018540,2026-02-11 11:00:00,Sanima Bank,Email Campaign,Kathmandu,Mobile,1,1,0,No Product,0
V018541,2026-02-11 12:00:00,Global IME Bank,Google Search,Biratnagar,Desktop,1,1,0,No Product,0
V018542,2026-02-11 13:00:00,Global IME Bank,Organic Search,Kathmandu,Mobile,1,0,0,No Product,0
V018543,2026-02-11 14:00:00,Global IME Bank,Facebook Ads,Lalitpur,Desktop,1,0,0,No Product,0
V018544,2026-02-11 15:00:00,Sanima Bank,Email Campaign,Kathmandu,Tablet,1,1,0,No Product,0
V018545,2026-02-11 16:00:00,NMB Bank,Facebook Ads,Pokhara,Mobile,1,0,0,No Product,0
V018546,2026-02-11 17:00:00,Everest Bank,Organic Search,Kathmandu,Desktop,1,0,0,No Product,0
V018547,2026-02-11 18:00:00,Everest Bank,Email Campaign,Bharatpur,Tablet,1,0,0,No Product,0
V018548,2026-02-11 19:00:00,Sanima Bank,Email Campaign,Biratnagar,Tablet,1,1,0,No Product,0
V018549,2026-02-11 20:00:00,Sanima Bank,Google Search,Biratnagar,Desktop,1,0,0,No Product,0
V018550,2026-02-11 21:00:00,NMB Bank,Referral,Lalitpur,Mobile,1,0,0,No Product,0
V018551,2026-02-11 22:00:00,Global IME Bank,Organic Search,Kathmandu,Tablet,1,0,0,No Product,0
V018552,2026-02-11 23:00:00,Sanima Bank,Referral,Bharatpur,Desktop,1,1,0,No Product,0
V018553,2026-02-12 00:00:00,Machhapuchhre Bank,Organic Search,Pokhara,Mobile,1,0,0,No Product,0
V018554,2026-02-12 01:00:00,Global IME Bank,Facebook Ads,Nepalgunj,Tablet,1,0,0,No Product,0
V018555,2026-02-12 02:00:00,Sanima Bank,Referral,Nepalgunj,Desktop,1,0,0,No Product,0
V018556,2026-02-12 03:00:00,Machhapuchhre Bank,Email Campaign,Bharatpur,Tablet,1,1,0,No Product,0
V018557,2026-02-12 04:00:00,NIC Asia Bank,Google Search,Biratnagar,Mobile,1,1,1,Loan,416362
V018558,2026-02-12 05:00:00,NMB Bank,Organic Search,Lalitpur,Mobile,1,1,0,No Product,0
V018559,2026-02-12 06:00:00,Machhapuchhre Bank,Google Search,Pokhara,Tablet,1,1,0,No Product,0
V018560,2026-02-12 07:00:00,Sanima Bank,Organic Search,Nepalgunj,Mobile,1,1,0,No Product,0
V018561,2026-02-12 08:00:00,Everest Bank,Email Campaign,Kathmandu,Mobile,1,0,0,No Product,0
V018562,2026-02-12 09:00:00,Sanima Bank,Email Campaign,Kathmandu,Desktop,1,1,0,No Product,0
V018563,2026-02-12 10:00:00,Everest Bank,Email Campaign,Bharatpur,Tablet,1,0,0,No Product,0
V018564,2026-02-12 11:00:00,NMB Bank,Email Campaign,Kathmandu,Tablet,1,1,1,Credit Card,4735
V018565,2026-02-12 12:00:00,NMB Bank,Email Campaign,Nepalgunj,Desktop,1,0,0,No Product,0
V018566,2026-02-12 13:00:00,Global IME Bank,Google Search,Pokhara,Mobile,1,1,0,No Product,0
V018567,2026-02-12 14:00:00,Global IME Bank,Facebook Ads,Nepalgunj,Tablet,1,0,0,No Product,0
V018568,2026-02-12 15:00:00,Everest Bank,Referral,Biratnagar,Tablet,1,1,0,No Product,0
V018569,2026-02-12 16:00:00,Everest Bank,Google Search,Pokhara,Desktop,1,1,1,Loan,768917
V018570,2026-02-12 17:00:00,NMB Bank,Referral,Kathmandu,Mobile,1,0,0,No Product,0
V018571,2026-02-12 18:00:00,Machhapuchhre Bank,Facebook Ads,Bharatpur,Desktop,1,0,0,No Product,0
V018572,2026-02-12 19:00:00,Everest Bank,Organic Search,Kathmandu,Tablet,1,1,1,Loan,397421
V018573,2026-02-12 20:00:00,Everest Bank,Facebook Ads,Biratnagar,Mobile,1,1,0,No Product,0
V018574,2026-02-12 21:00:00,Machhapuchhre Bank,Facebook Ads,Butwal,Mobile,1,1,0,No Product,0
V018575,2026-02-12 22:00:00,Global IME Bank,Organic Search,Kathmandu,Desktop,1,1,0,No Product,0
V018576,2026-02-12 23:00:00,Global IME Bank,Referral,Lalitpur,Mobile,1,1,0,No Product,0
V018577,2026-02-13 00:00:00,Everest Bank,Email Campaign,Kathmandu,Tablet,1,0,0,No Product,0
V018578,2026-02-13 01:00:00,Global IME Bank,Organic Search,Biratnagar,Tablet,1,0,0,No Product,0
V018579,2026-02-13 02:00:00,Global IME Bank,Organic Search,Butwal,Tablet,1,0,0,No Product,0
V018580,2026-02-13 03:00:00,NIC Asia Bank,Facebook Ads,Lalitpur,Mobile,1,0,0,No Product,0
V018581,2026-02-13 04:00:00,Global IME Bank,Organic Search,Bharatpur,Mobile,1,1,0,No Product,0
V018582,2026-02-13 05:00:00,NMB Bank,Google Search,Lalitpur,Tablet,1,0,0,No Product,0
V018583,2026-02-13 06:00:00,Sanima Bank,Email Campaign,Pokhara,Desktop,1,1,0,No Product,0
V018584,2026-02-13 07:00:00,Everest Bank,Facebook Ads,Biratnagar,Tablet,1,1,0,No Product,0
V018585,2026-02-13 08:00:00,Everest Bank,Referral,Butwal,Desktop,1,0,0,No Product,0
V018586,2026-02-13 09:00:00,NMB Bank,Referral,Pokhara,Tablet,1,1,0,No Product,0
V018587,2026-02-13 10:00:00,Sanima Bank,Referral,Pokhara,Desktop,1,0,0,No Product,0
V018588,2026-02-13 11:00:00,Sanima Bank,Referral,Nepalgunj,Desktop,1,1,0,No Product,0
V018589,2026-02-13 12:00:00,NMB Bank,Referral,Lalitpur,Mobile,1,0,0,No Product,0
V018590,2026-02-13 13:00:00,Machhapuchhre Bank,Facebook Ads,Lalitpur,Desktop,1,0,0,No Product,0
V018591,2026-02-13 14:00:00,Machhapuchhre Bank,Google Search,Pokhara,Mobile,1,0,0,No Product,0
V018592,2026-02-13 15:00:00,Sanima Bank,Google Search,Biratnagar,Tablet,1,0,0,No Product,0
V018593,2026-02-13 16:00:00,Machhapuchhre Bank,Referral,Bharatpur,Desktop,1,0,0,No Product,0
V018594,2026-02-13 17:00:00,Machhapuchhre Bank,Google Search,Kathmandu,Desktop,1,1,0,No Product,0
V018595,2026-02-13 18:00:00,Machhapuchhre Bank,Email Campaign,Kathmandu,Tablet,1,1,0,No Product,0
V018596,2026-02-13 19:00:00,Sanima Bank,Google Search,Butwal,Tablet,1,1,1,Savings Account,1439
V018597,2026-02-13 20:00:00,Machhapuchhre Bank,Organic Search,Lalitpur,Desktop,1,0,0,No Product,0
V018598,2026-02-13 21:00:00,Everest Bank,Referral,Kathmandu,Desktop,1,0,0,No Product,0
V018599,2026-02-13 22:00:00,NIC Asia Bank,Organic Search,Bharatpur,Mobile,1,1,0,No Product,0
V018600,2026-02-13 23:00:00,Sanima Bank,Organic Search,Butwal,Mobile,1,1,0,No Product,0
V018601,2026-02-14 00:00:00,NMB Bank,Referral,Biratnagar,Desktop,1,0,0,No Product,0
V018602,2026-02-14 01:00:00,Machhapuchhre Bank,Facebook Ads,Lalitpur,Desktop,1,1,0,No Product,0
V018603,2026-02-14 02:00:00,Global IME Bank,Google Search,Kathmandu,Tablet,1,1,0,No Product,0
V018604,2026-02-14 03:00:00,Sanima Bank,Email Campaign,Pokhara,Tablet,1,1,0,No Product,0
V018605,2026-02-14 04:00:00,NMB Bank,Facebook Ads,Bharatpur,Mobile,1,0,0,No Product,0
V018606,2026-02-14 05:00:00,NIC Asia Bank,Email Campaign,Nepalgunj,Mobile,1,0,0,No Product,0
V018607,2026-02-14 06:00:00,Everest Bank,Referral,Bharatpur,Tablet,1,1,0,No Product,0
V018608,2026-02-14 07:00:00,NMB Bank,Google Search,Lalitpur,Tablet,1,1,1,Loan,510252
V018609,2026-02-14 08:00:00,Machhapuchhre Bank,Facebook Ads,Biratnagar,Tablet,1,0,0,No Product,0
V018610,2026-02-14 09:00:00,Global IME Bank,Referral,Bharatpur,Tablet,1,1,0,No Product,0
V018611,2026-02-14 10:00:00,Machhapuchhre Bank,Facebook Ads,Lalitpur,Tablet,1,1,1,Savings Account,4037
V018612,2026-02-14 11:00:00,NMB Bank,Organic Search,Bharatpur,Tablet,1,0,0,No Product,0
V018613,2026-02-14 12:00:00,Sanima Bank,Google Search,Nepalgunj,Mobile,1,0,0,No Product,0
V018614,2026-02-14 13:00:00,Global IME Bank,Google Search,Kathmandu,Tablet,1,1,0,No Product,0
V018615,2026-02-14 14:00:00,Global IME Bank,Referral,Nepalgunj,Desktop,1,0,0,No Product,0
V018616,2026-02-14 15:00:00,NMB Bank,Referral,Biratnagar,Desktop,1,0,0,No Product,0
V018617,2026-02-14 16:00:00,NIC Asia Bank,Referral,Nepalgunj,Desktop,1,1,1,Credit Card,3836
V018618,2026-02-14 17:00:00,NIC Asia Bank,Google Search,Lalitpur,Desktop,1,0,0,No Product,0
V018619,2026-02-14 18:00:00,Machhapuchhre Bank,Organic Search,Bharatpur,Mobile,1,0,0,No Product,0
V018620,2026-02-14 19:00:00,NMB Bank,Google Search,Kathmandu,Desktop,1,1,0,No Product,0
V018621,2026-02-14 20:00:00,Global IME Bank,Referral,Biratnagar,Mobile,1,1,0,No Product,0
V018622,2026-02-14 21:00:00,NMB Bank,Email Campaign,Kathmandu,Desktop,1,1,0,No Product,0
V018623,2026-02-14 22:00:00,Global IME Bank,Organic Search,Kathmandu,Tablet,1,1,0,No Product,0
V018624,2026-02-14 23:00:00,Machhapuchhre Bank,Google Search,Nepalgunj,Tablet,1,0,0,No Product,0
V018625,2026-02-15 00:00:00,Sanima Bank,Email Campaign,Biratnagar,Tablet,1,1,0,No Product,0
V018626,2026-02-15 01:00:00,Sanima Bank,Organic Search,Nepalgunj,Tablet,1,1,1,Credit Card,7044
V018627,2026-02-15 02:00:00,NMB Bank,Google Search,Lalitpur,Mobile,1,1,1,Loan,396413
V018628,2026-02-15 03:00:00,Global IME Bank,Referral,Lalitpur,Tablet,1,0,0,No Product,0
V018629,2026-02-15 04:00:00,Sanima Bank,Google Search,Bharatpur,Tablet,1,1,0,No Product,0
V018630,2026-02-15 05:00:00,Global IME Bank,Organic Search,Biratnagar,Mobile,1,0,0,No Product,0
V018631,2026-02-15 06:00:00,Machhapuchhre Bank,Referral,Nepalgunj,Desktop,1,1,1,Fixed Deposit,177615
V018632,2026-02-15 07:00:00,NMB Bank,Facebook Ads,Nepalgunj,Mobile,1,1,0,No Product,0
V018633,2026-02-15 08:00:00,Global IME Bank,Email Campaign,Biratnagar,Desktop,1,0,0,No Product,0
V018634,2026-02-15 09:00:00,NMB Bank,Referral,Nepalgunj,Tablet,1,0,0,No Product,0
V018635,2026-02-15 10:00:00,Global IME Bank,Referral,Biratnagar,Mobile,1,1,0,No Product,0
V018636,2026-02-15 11:00:00,NIC Asia Bank,Organic Search,Pokhara,Desktop,1,0,0,No Product,0
V018637,2026-02-15 12:00:00,NIC Asia Bank,Organic Search,Pokhara,Mobile,1,1,0,No Product,0
V018638,2026-02-15 13:00:00,Global IME Bank,Email Campaign,Butwal,Desktop,1,1,1,Savings Account,2841
V018639,2026-02-15 14:00:00,Machhapuchhre Bank,Organic Search,Pokhara,Tablet,1,0,0,No Product,0
V018640,2026-02-15 15:00:00,NMB Bank,Referral,Biratnagar,Tablet,1,0,0,No Product,0
V018641,2026-02-15 16:00:00,Everest Bank,Email Campaign,Nepalgunj,Tablet,1,1,0,No Product,0
V018642,2026-02-15 17:00:00,Global IME Bank,Email Campaign,Pokhara,Desktop,1,0,0,No Product,0
V018643,2026-02-15 18:00:00,Global IME Bank,Google Search,Bharatpur,Tablet,1,1,0,No Product,0
V018644,2026-02-15 19:00:00,NIC Asia Bank,Referral,Lalitpur,Mobile,1,1,0,No Product,0
V018645,2026-02-15 20:00:00,Sanima Bank,Referral,Pokhara,Desktop,1,0,0,No Product,0
V018646,2026-02-15 21:00:00,NIC Asia Bank,Organic Search,Butwal,Mobile,1,1,0,No Product,0
V018647,2026-02-15 22:00:00,NMB Bank,Referral,Bharatpur,Desktop,1,1,0,No Product,0
V018648,2026-02-15 23:00:00,NIC Asia Bank,Organic Search,Kathmandu,Desktop,1,0,0,No Product,0
V018649,2026-02-16 00:00:00,Everest Bank,Referral,Kathmandu,Mobile,1,0,0,No Product,0
V018650,2026-02-16 01:00:00,Machhapuchhre Bank,Google Search,Butwal,Tablet,1,0,0,No Product,0
V018651,2026-02-16 02:00:00,Everest Bank,Referral,Lalitpur,Mobile,1,1,0,No Product,0
V018652,2026-02-16 03:00:00,Machhapuchhre Bank,Google Search,Biratnagar,Tablet,1,1,0,No Product,0
V018653,2026-02-16 04:00:00,Everest Bank,Referral,Kathmandu,Mobile,1,1,0,No Product,0
V018654,2026-02-16 05:00:00,NIC Asia Bank,Referral,Lalitpur,Desktop,1,1,1,Loan,514430
V018655,2026-02-16 06:00:00,Everest Bank,Facebook Ads,Pokhara,Mobile,1,0,0,No Product,0
V018656,2026-02-16 07:00:00,NIC Asia Bank,Referral,Pokhara,Mobile,1,1,1,Savings Account,3506
V018657,2026-02-16 08:00:00,NIC Asia Bank,Google Search,Pokhara,Desktop,1,1,1,Fixed Deposit,144502
V018658,2026-02-16 09:00:00,NMB Bank,Email Campaign,Kathmandu,Tablet,1,0,0,No Product,0
V018659,2026-02-16 10:00:00,NIC Asia Bank,Google Search,Kathmandu,Tablet,1,1,0,No Product,0
V018660,2026-02-16 11:00:00,Sanima Bank,Referral,Lalitpur,Desktop,1,0,0,No Product,0
V018661,2026-02-16 12:00:00,Everest Bank,Organic Search,Lalitpur,Tablet,1,1,0,No Product,0
V018662,2026-02-16 13:00:00,Global IME Bank,Facebook Ads,Biratnagar,Tablet,1,1,1,Savings Account,1011
V018663,2026-02-16 14:00:00,Global IME Bank,Organic Search,Butwal,Tablet,1,1,0,No Product,0
V018664,2026-02-16 15:00:00,Global IME Bank,Facebook Ads,Biratnagar,Desktop,1,1,0,No Product,0
V018665,2026-02-16 16:00:00,Sanima Bank,Facebook Ads,Nepalgunj,Desktop,1,0,0,No Product,0
V018666,2026-02-16 17:00:00,NIC Asia Bank,Organic Search,Pokhara,Mobile,1,1,1,Credit Card,9252
V018667,2026-02-16 18:00:00,Everest Bank,Referral,Bharatpur,Mobile,1,0,0,No Product,0
V018668,2026-02-16 19:00:00,Machhapuchhre Bank,Google Search,Bharatpur,Mobile,1,0,0,No Product,0
V018669,2026-02-16 20:00:00,Machhapuchhre Bank,Organic Search,Pokhara,Tablet,1,0,0,No Product,0
V018670,2026-02-16 21:00:00,NMB Bank,Email Campaign,Butwal,Mobile,1,0,0,No Product,0
V018671,2026-02-16 22:00:00,Sanima Bank,Facebook Ads,Biratnagar,Tablet,1,0,0,No Product,0
V018672,2026-02-16 23:00:00,Everest Bank,Google Search,Lalitpur,Tablet,1,0,0,No Product,0
V018673,2026-02-17 00:00:00,NIC Asia Bank,Email Campaign,Kathmandu,Tablet,1,0,0,No Product,0
V018674,2026-02-17 01:00:00,Global IME Bank,Google Search,Butwal,Mobile,1,0,0,No Product,0
V018675,2026-02-17 02:00:00,Sanima Bank,Referral,Nepalgunj,Mobile,1,0,0,No Product,0
V018676,2026-02-17 03:00:00,Sanima Bank,Email Campaign,Butwal,Mobile,1,1,0,No Product,0
V018677,2026-02-17 04:00:00,Everest Bank,Organic Search,Nepalgunj,Tablet,1,1,1,Loan,226953
V018678,2026-02-17 05:00:00,NIC Asia Bank,Google Search,Pokhara,Tablet,1,0,0,No Product,0
V018679,2026-02-17 06:00:00,NMB Bank,Organic Search,Lalitpur,Desktop,1,0,0,No Product,0
V018680,2026-02-17 07:00:00,NIC Asia Bank,Organic Search,Bharatpur,Desktop,1,0,0,No Product,0
V018681,2026-02-17 08:00:00,NMB Bank,Google Search,Nepalgunj,Tablet,1,1,1,Savings Account,2752
V018682,2026-02-17 09:00:00,NMB Bank,Google Search,Bharatpur,Desktop,1,0,0,No Product,0
V018683,2026-02-17 10:00:00,Global IME Bank,Facebook Ads,Biratnagar,Tablet,1,0,0,No Product,0
V018684,2026-02-17 11:00:00,Global IME Bank,Facebook Ads,Nepalgunj,Desktop,1,1,0,No Product,0
V018685,2026-02-17 12:00:00,Everest Bank,Email Campaign,Biratnagar,Tablet,1,1,0,No Product,0
V018686,2026-02-17 13:00:00,NIC Asia Bank,Email Campaign,Bharatpur,Desktop,1,1,0,No Product,0
V018687,2026-02-17 14:00:00,NMB Bank,Email Campaign,Butwal,Tablet,1,0,0,No Product,0
V018688,2026-02-17 15:00:00,Everest Bank,Facebook Ads,Biratnagar,Mobile,1,1,1,Fixed Deposit,183476
V018689,2026-02-17 16:00:00,NMB Bank,Organic Search,Kathmandu,Desktop,1,1,0,No Product,0
V018690,2026-02-17 17:00:00,Sanima Bank,Referral,Lalitpur,Tablet,1,1,0,No Product,0
V018691,2026-02-17 18:00:00,Machhapuchhre Bank,Referral,Kathmandu,Mobile,1,1,1,Fixed Deposit,144421
V018692,2026-02-17 19:00:00,Machhapuchhre Bank,Google Search,Bharatpur,Tablet,1,0,0,No Product,0
V018693,2026-02-17 20:00:00,NMB Bank,Facebook Ads,Kathmandu,Mobile,1,0,0,No Product,0
V018694,2026-02-17 21:00:00,Everest Bank,Google Search,Butwal,Tablet,1,1,0,No Product,0
V018695,2026-02-17 22:00:00,Global IME Bank,Referral,Pokhara,Tablet,1,1,0,No Product,0
V018696,2026-02-17 23:00:00,NIC Asia Bank,Google Search,Kathmandu,Tablet,1,0,0,No Product,0
V018697,2026-02-18 00:00:00,NMB Bank,Facebook Ads,Biratnagar,Desktop,1,0,0,No Product,0
V018698,2026-02-18 01:00:00,NMB Bank,Facebook Ads,Kathmandu,Mobile,1,1,0,No Product,0
V018699,2026-02-18 02:00:00,NIC Asia Bank,Facebook Ads,Kathmandu,Mobile,1,1,0,No Product,0
V018700,2026-02-18 03:00:00,Global IME Bank,Referral,Biratnagar,Mobile,1,0,0,No Product,0
V018701,2026-02-18 04:00:00,NMB Bank,Facebook Ads,Bharatpur,Desktop,1,0,0,No Product,0
V018702,2026-02-18 05:00:00,Sanima Bank,Email Campaign,Kathmandu,Desktop,1,0,0,No Product,0
V018703,2026-02-18 06:00:00,Global IME Bank,Email Campaign,Lalitpur,Mobile,1,1,0,No Product,0
V018704,2026-02-18 07:00:00,Sanima Bank,Facebook Ads,Butwal,Desktop,1,1,0,No Product,0
V018705,2026-02-18 08:00:00,Machhapuchhre Bank,Email Campaign,Lalitpur,Desktop,1,0,0,No Product,0
V018706,2026-02-18 09:00:00,NIC Asia Bank,Facebook Ads,Lalitpur,Mobile,1,0,0,No Product,0
V018707,2026-02-18 10:00:00,Global IME Bank,Referral,Bharatpur,Tablet,1,1,0,No Product,0
V018708,2026-02-18 11:00:00,Global IME Bank,Email Campaign,Kathmandu,Tablet,1,0,0,No Product,0
